date, value
2/4/15,4716.7
2/5/15,4765.1
2/6/15,4744.4
2/9/15,4726.01
2/10/15,4787.64
2/11/15,4801.18
2/12/15,4857.61
2/13/15,4893.84
2/17/15,4899.27
2/18/15,4906.36
2/19/15,4924.7
2/20/15,4955.97
2/23/15,4960.97
2/24/15,4968.12
2/25/15,4967.14
2/26/15,4987.89
2/27/15,4963.53
3/2/15,5008.1
3/3/15,4979.9
3/4/15,4967.14
3/5/15,4982.81
3/6/15,4927.37
3/9/15,4942.44
3/10/15,4859.79
3/11/15,4849.94
3/12/15,4893.29
3/13/15,4871.76
3/16/15,4929.51
3/17/15,4937.43
3/18/15,4982.83
3/19/15,4992.38
3/20/15,5026.42
3/23/15,5010.97
3/24/15,4994.73
3/25/15,4876.52
3/26/15,4863.36
3/27/15,4891.22
3/30/15,4947.44
3/31/15,4900.88
4/1/15,4880.23
4/2/15,4886.94
4/6/15,4917.32
4/7/15,4910.23
4/8/15,4950.82
4/9/15,4974.56
4/10/15,4995.98
4/13/15,4988.25
4/14/15,4977.29
4/15/15,5011.02
4/16/15,5007.79
4/17/15,4931.81
4/20/15,4994.6
4/21/15,5014.1
4/22/15,5035.17
4/23/15,5056.06
4/24/15,5092.08
4/27/15,5060.25
4/28/15,5055.42
4/29/15,5023.64
4/30/15,4941.42
5/1/15,5005.39
5/4/15,5016.93
5/5/15,4939.33
5/6/15,4919.64
5/7/15,4945.54
5/8/15,5003.55
5/11/15,4993.57
5/12/15,4976.19
5/13/15,4981.69
5/14/15,5050.8
5/15/15,5048.29
5/18/15,5078.44
5/19/15,5070.03
5/20/15,5071.74
5/21/15,5090.79
5/22/15,5089.36
5/26/15,5032.75
5/27/15,5106.593
5/28/15,5097.976
5/29/15,5070.026
6/1/15,5082.929
6/2/15,5076.524
6/3/15,5099.231
6/4/15,5059.125
6/5/15,5068.458
6/8/15,5021.627
6/9/15,5013.865
6/10/15,5076.689
6/11/15,5082.509
6/12/15,5051.102
6/15/15,5029.973
6/16/15,5055.553
6/17/15,5064.881
6/18/15,5132.949
6/19/15,5117.001
6/22/15,5153.972
6/23/15,5160.095
6/24/15,5122.414
6/25/15,5112.19
6/26/15,5080.505
6/29/15,4958.468
6/30/15,4986.867
7/1/15,5013.124
7/2/15,5009.214
7/6/15,4991.94
7/7/15,4997.459
7/8/15,4909.761
7/9/15,4922.397
7/10/15,4997.696
7/13/15,5071.512
7/14/15,5104.891
7/15/15,5098.941
7/16/15,5163.184
7/17/15,5210.143
7/20/15,5218.859
7/21/15,5208.12
7/22/15,5171.77
7/23/15,5146.409
7/24/15,5088.629
7/27/15,5039.776
7/28/15,5089.207
7/29/15,5111.733
7/30/15,5128.785
7/31/15,5128.281
8/3/15,5115.382
8/4/15,5105.546
8/5/15,5139.945
8/6/15,5056.44
8/7/15,5043.544
8/10/15,5101.799
8/11/15,5036.79
8/12/15,5044.387
8/13/15,5033.558
8/14/15,5048.235
8/17/15,5091.699
8/18/15,5059.347
8/19/15,5019.051
8/20/15,4877.487
8/21/15,4706.039
8/24/15,4526.249
8/25/15,4506.488
8/26/15,4697.537
8/27/15,4812.708
8/28/15,4828.325
8/31/15,4776.508
9/1/15,4636.105
9/2/15,4749.979
9/3/15,4733.497
9/4/15,4683.918
9/8/15,4811.93
9/9/15,4756.528
9/10/15,4796.251
9/11/15,4822.341
9/14/15,4805.763
9/15/15,4860.52
9/16/15,4889.239
9/17/15,4893.949
9/18/15,4827.228
9/21/15,4828.955
9/22/15,4756.723
9/23/15,4752.744
9/24/15,4734.479
9/25/15,4686.496
9/28/15,4543.969
9/29/15,4517.321
9/30/15,4620.165
10/1/15,4627.084
10/2/15,4707.775
10/5/15,4781.264
10/6/15,4748.36
10/7/15,4791.152
10/8/15,4810.788
10/9/15,4830.47
10/12/15,4838.643
10/13/15,4796.609
10/14/15,4782.848
10/15/15,4870.1
10/16/15,4886.688
10/19/15,4905.471
10/20/15,4880.972
10/21/15,4840.117
10/22/15,4920.05
10/23/15,5031.864
10/26/15,5034.704
10/27/15,5030.145
10/28/15,5095.69
10/29/15,5074.274
10/30/15,5053.749
11/2/15,5127.145
11/3/15,5145.126
11/4/15,5142.479
11/5/15,5127.738
11/6/15,5147.121
11/9/15,5095.302
11/10/15,5083.244
11/11/15,5067.02
11/12/15,5005.079
11/13/15,4927.883
11/16/15,4984.617
11/17/15,4986.015
11/18/15,5075.203
11/19/15,5073.639
11/20/15,5104.918
11/23/15,5102.478
11/24/15,5102.808
11/25/15,5116.143
11/27/15,5127.524
11/30/15,5108.666
12/1/15,5156.307
12/2/15,5123.222
12/3/15,5037.527
12/4/15,5142.271
12/7/15,5101.812
12/8/15,5098.243
12/9/15,5022.865
12/10/15,5045.172
12/11/15,4933.465
12/14/15,4952.229
12/15/15,4995.357
12/16/15,5071.132
12/17/15,5002.553
12/18/15,4923.082
12/21/15,4968.922
12/22/15,5001.11
12/23/15,5045.932
12/24/15,5048.492
12/28/15,5040.985
12/29/15,5107.938
12/30/15,5065.846
12/31/15,5007.412
1/4/16,4903.089
1/5/16,4891.43
1/6/16,4835.765
1/7/16,4689.426
1/8/16,4643.631
1/11/16,4637.989
1/12/16,4685.919
1/13/16,4526.064
1/14/16,4615.003
1/15/16,4488.417
1/19/16,4476.95
1/20/16,4471.686
1/21/16,4472.056
1/22/16,4591.18
1/25/16,4518.491
1/26/16,4567.673
1/27/16,4468.167
1/28/16,4506.676
1/29/16,4613.953
2/1/16,4620.367
2/2/16,4516.946
2/3/16,4504.238
2/4/16,4509.559
2/5/16,4363.144
2/8/16,4283.753
2/9/16,4268.763
2/10/16,4283.592
2/11/16,4266.837
2/12/16,4337.512
2/16/16,4435.956
2/17/16,4534.064
2/18/16,4487.537
2/19/16,4504.429
2/22/16,4570.607
2/23/16,4503.583
2/24/16,4542.606
2/25/16,4582.205
2/26/16,4590.473
2/29/16,4557.95
3/1/16,4689.595
3/2/16,4703.422
3/3/16,4707.422
3/4/16,4717.021
3/7/16,4708.254
3/8/16,4648.825
3/9/16,4674.378
3/10/16,4662.156
3/11/16,4748.466
3/14/16,4750.28
3/15/16,4728.668
3/16/16,4763.97
3/17/16,4774.985
3/18/16,4795.647
3/21/16,4808.872
3/22/16,4821.659
3/23/16,4768.861
3/24/16,4773.505
3/28/16,4766.787
3/29/16,4846.623
3/30/16,4869.294
3/31/16,4869.848
4/1/16,4914.542
4/4/16,4891.795
4/5/16,4843.933
4/6/16,4920.715
4/7/16,4848.366
4/8/16,4850.689
4/11/16,4833.399
4/12/16,4872.091
4/13/16,4947.42
4/14/16,4945.886
4/15/16,4938.216
4/18/16,4960.017
4/19/16,4940.33
4/20/16,4948.13
4/21/16,4945.886
4/22/16,4906.228
4/25/16,4895.786
4/26/16,4888.283
4/27/16,4863.141
4/28/16,4805.291
4/29/16,4775.358
5/2/16,4817.594
5/3/16,4763.224
5/4/16,4725.64
5/5/16,4717.094
5/6/16,4736.155
5/9/16,4750.209
5/10/16,4809.88
5/11/16,4760.688
5/12/16,4737.334
5/13/16,4717.676
5/16/16,4775.459
5/17/16,4715.733
5/18/16,4739.119
5/19/16,4712.533
5/20/16,4769.558
5/23/16,4765.782
5/24/16,4861.056
5/25/16,4894.891
5/26/16,4901.766
5/27/16,4933.505
5/31/16,4948.055
6/1/16,4952.251
6/2/16,4971.363
6/3/16,4942.517
6/6/16,4968.713
6/7/16,4961.753
6/8/16,4974.642
6/9/16,4958.616
6/10/16,4894.548
6/13/16,4848.44
6/14/16,4843.551
6/15/16,4834.932
6/16/16,4844.915
6/17/16,4800.338
6/20/16,4837.214
6/21/16,4843.763
6/22/16,4833.319
6/23/16,4910.041
6/24/16,4707.979
6/27/16,4594.443
6/28/16,4691.867
6/29/16,4779.246
6/30/16,4842.672
7/1/16,4862.567
7/5/16,4822.901
7/6/16,4859.161
7/7/16,4876.807
7/8/16,4956.757
7/11/16,4988.639
7/12/16,5022.82
7/13/16,5005.727
7/14/16,5034.058
7/15/16,5029.588
7/18/16,5055.783
7/19/16,5036.373
7/20/16,5089.933
7/21/16,5073.904
7/22/16,5100.162
7/25/16,5097.628
7/26/16,5110.047
7/27/16,5139.81
7/28/16,5154.982
7/29/16,5162.131
8/1/16,5184.196
8/2/16,5137.732
8/3/16,5159.737
8/4/16,5166.248
8/5/16,5221.121
8/8/16,5213.141
8/9/16,5225.48
8/10/16,5204.584
8/11/16,5228.399
8/12/16,5232.895
8/15/16,5262.015
8/16/16,5227.111
8/17/16,5228.658
8/18/16,5240.146
8/19/16,5238.378
8/22/16,5244.603
8/23/16,5260.078
8/24/16,5217.695
8/25/16,5212.204
8/26/16,5218.917
8/29/16,5232.328
8/30/16,5222.989
8/31/16,5213.219
9/1/16,5227.206
9/2/16,5249.899
9/6/16,5275.908
9/7/16,5283.926
9/8/16,5259.482
9/9/16,5125.908
9/12/16,5211.888
9/13/16,5155.255
9/14/16,5173.771
9/15/16,5249.686
9/16/16,5244.566
9/19/16,5235.027
9/20/16,5241.352
9/21/16,5295.182
9/22/16,5339.523
9/23/16,5305.747
9/26/16,5257.491
9/27/16,5305.711
9/28/16,5318.547
9/29/16,5269.154
9/30/16,5312.002
10/3/16,5300.874
10/4/16,5289.657
10/5/16,5316.02
10/6/16,5306.852
10/7/16,5292.405
10/10/16,5328.674
10/11/16,5246.788
10/12/16,5239.019
10/13/16,5213.333
10/14/16,5214.161
10/17/16,5199.823
10/18/16,5243.836
10/19/16,5246.412
10/20/16,5241.833
10/21/16,5257.402
10/24/16,5309.827
10/25/16,5283.399
10/26/16,5250.268
10/27/16,5215.975
10/28/16,5190.104
10/31/16,5189.135
11/1/16,5153.577
11/2/16,5105.565
11/3/16,5058.408
11/4/16,5046.371
11/7/16,5166.173
11/8/16,5193.489
11/9/16,5251.072
11/10/16,5208.796
11/11/16,5237.114
11/14/16,5218.396
11/15/16,5275.622
11/16/16,5294.584
11/17/16,5333.973
11/18/16,5321.513
11/21/16,5368.86
11/22/16,5386.35
11/23/16,5380.678
11/25/16,5398.92
11/28/16,5368.813
11/29/16,5379.918
11/30/16,5323.681
12/1/16,5251.107
12/2/16,5255.652
12/5/16,5308.892
12/6/16,5333
12/7/16,5393.762
12/8/16,5417.356
12/9/16,5444.498
12/12/16,5412.54
12/13/16,5463.829
12/14/16,5436.672
12/15/16,5456.854
12/16/16,5437.162
12/19/16,5457.441
12/20/16,5483.944
12/21/16,5471.433
12/22/16,5447.422
12/23/16,5462.689
12/27/16,5487.441
12/28/16,5438.556
12/29/16,5432.088
12/30/16,5383.117
1/3/17,5429.084
1/4/17,5477.005
1/5/17,5487.936
1/6/17,5521.055
1/9/17,5531.818
1/10/17,5551.818
1/11/17,5563.649
1/12/17,5547.487
1/13/17,5574.116
1/17/17,5538.727
1/18/17,5555.654
1/19/17,5540.081
1/20/17,5555.333
1/23/17,5552.943
1/24/17,5600.958
1/25/17,5656.339
1/26/17,5655.176
1/27/17,5660.782
1/30/17,5613.711
1/31/17,5614.786
2/1/17,5642.65
2/2/17,5636.197
2/3/17,5666.766
2/6/17,5663.552
2/7/17,5674.217
2/8/17,5682.454
2/9/17,5715.18
2/10/17,5734.127
2/13/17,5763.956
2/14/17,5782.572
2/15/17,5819.44
2/16/17,5814.9
2/17/17,5838.578
2/21/17,5865.949
2/22/17,5860.625
2/23/17,5835.507
2/24/17,5845.306
2/27/17,5861.899
2/28/17,5825.438
3/1/17,5904.029
3/2/17,5861.222
3/3/17,5870.753
3/6/17,5849.175
3/7/17,5833.929
3/8/17,5837.552
3/9/17,5838.807
3/10/17,5861.726
3/13/17,5875.784
3/14/17,5856.816
3/15/17,5900.047
3/16/17,5900.76
3/17/17,5900.997
3/20/17,5901.529
3/21/17,5793.825
3/22/17,5821.641
3/23/17,5817.693
3/24/17,5828.738
3/27/17,5840.374
3/28/17,5875.14
3/29/17,5897.547
3/30/17,5914.344
3/31/17,5911.738
4/3/17,5894.683
4/4/17,5898.608
4/5/17,5864.478
4/6/17,5878.95
4/7/17,5877.812
4/10/17,5880.926
4/11/17,5866.772
4/12/17,5836.16
4/13/17,5805.15
4/17/17,5856.788
4/18/17,5849.471
4/19/17,5863.034
4/20/17,5916.777
4/21/17,5910.521
4/24/17,5983.819
4/25/17,6025.492
4/26/17,6025.226
4/27/17,6048.937
4/28/17,6047.606
5/1/17,6091.602
5/2/17,6095.366
5/3/17,6072.55
5/4/17,6075.337
5/5/17,6100.758
5/8/17,6102.66
5/9/17,6120.587
5/10/17,6129.143
5/11/17,6115.964
5/12/17,6121.232
5/15/17,6149.674
5/16/17,6169.87
5/17/17,6011.236
5/18/17,6055.13
5/19/17,6083.703
5/22/17,6133.618
5/23/17,6138.712
5/24/17,6163.024
5/25/17,6205.257
5/26/17,6210.194
5/30/17,6203.189
5/31/17,6198.517
6/1/17,6246.83
6/2/17,6305.796
6/5/17,6295.684
6/6/17,6275.058
6/7/17,6297.38
6/8/17,6321.764
6/9/17,6207.918
6/12/17,6175.465
6/13/17,6220.369
6/14/17,6194.892
6/15/17,6165.501
6/16/17,6151.758
6/19/17,6239.013
6/20/17,6188.031
6/21/17,6233.953
6/22/17,6236.685
6/23/17,6265.25
6/26/17,6247.149
6/27/17,6146.623
6/28/17,6234.415
6/29/17,6144.351
6/30/17,6140.42
7/3/17,6110.06
7/5/17,6150.855
7/6/17,6089.464
7/7/17,6153.079
7/10/17,6176.393
7/11/17,6193.305
7/12/17,6261.171
7/13/17,6274.437
7/14/17,6312.465
7/17/17,6314.431
7/18/17,6344.305
7/19/17,6385.042
7/20/17,6390.002
7/21/17,6387.754
7/24/17,6410.808
7/25/17,6412.173
7/26/17,6422.747
7/27/17,6382.186
7/28/17,6374.677
7/31/17,6348.123
8/1/17,6362.938
8/2/17,6362.645
8/3/17,6340.341
8/4/17,6351.564
8/7/17,6383.772
8/8/17,6370.46
8/9/17,6352.332
8/10/17,6216.872
8/11/17,6256.556
8/14/17,6340.232
8/15/17,6333.013
8/16/17,6345.109
8/17/17,6221.915
8/18/17,6216.527
8/21/17,6213.127
8/22/17,6297.478
8/23/17,6278.406
8/24/17,6271.326
8/25/17,6265.644
8/28/17,6283.015
8/29/17,6301.886
8/30/17,6368.309
8/31/17,6428.662
9/1/17,6435.331
9/5/17,6375.574
9/6/17,6393.314
9/7/17,6397.869
9/8/17,6360.191
9/11/17,6432.264
9/12/17,6454.282
9/13/17,6460.188
9/14/17,6429.084
9/15/17,6448.467
9/18/17,6454.639
9/19/17,6461.323
9/20/17,6456.044
9/21/17,6422.693
9/22/17,6426.922
9/25/17,6370.593
9/26/17,6380.164
9/27/17,6453.263
9/28/17,6453.451
9/29/17,6495.959
10/2/17,6516.718
10/3/17,6531.714
10/4/17,6534.627
10/5/17,6585.356
10/6/17,6590.18
10/9/17,6579.731
10/10/17,6587.251
10/11/17,6603.548
10/12/17,6591.51
10/13/17,6605.801
10/16/17,6624.005
10/17/17,6623.657
10/18/17,6624.22
10/19/17,6605.067
10/20/17,6629.053
10/23/17,6586.826
10/24/17,6598.43
10/25/17,6563.891
10/26/17,6556.774
10/27/17,6701.263
10/30/17,6698.963
10/31/17,6727.669
11/1/17,6716.533
11/2/17,6714.943
11/3/17,6764.435
11/6/17,6786.436
11/7/17,6767.783
11/8/17,6789.118
11/9/17,6750.053
11/10/17,6750.939
11/13/17,6757.595
11/14/17,6737.872
11/15/17,6706.208
11/16/17,6793.291
11/17/17,6782.791
11/20/17,6790.714
11/21/17,6862.48
11/22/17,6867.36
11/24/17,6889.16
11/27/17,6878.52
11/28/17,6912.36
11/29/17,6824.39
11/30/17,6873.97
12/1/17,6847.59
12/4/17,6775.37
12/5/17,6762.21
12/6/17,6776.38
12/7/17,6812.84
12/8/17,6840.08
12/11/17,6875.08
12/12/17,6862.32
12/13/17,6875.8
12/14/17,6856.53
12/15/17,6936.58
12/18/17,6994.76
12/19/17,6963.85
12/20/17,6960.96
12/21/17,6965.36
12/22/17,6959.96
12/26/17,6936.25
12/27/17,6939.34
12/28/17,6950.16
12/29/17,6903.39
1/2/18,7006.9
1/3/18,7065.53
1/4/18,7077.91
1/5/18,7136.56
1/8/18,7157.39
1/9/18,7163.58
1/10/18,7153.57
1/11/18,7211.78
1/12/18,7261.06
1/16/18,7223.69
1/17/18,7298.28
1/18/18,7296.05
1/19/18,7336.38
1/22/18,7408.03
1/23/18,7460.29
1/24/18,7415.06
1/25/18,7411.16
1/26/18,7505.77
1/29/18,7466.51
1/30/18,7402.48
1/31/18,7411.48
2/1/18,7385.86
2/2/18,7240.95
2/5/18,6967.53
2/6/18,7115.88
2/7/18,7051.98
2/8/18,6777.16
2/9/18,6874.49
2/12/18,6981.96
2/13/18,7013.51
2/14/18,7143.62
2/15/18,7256.43
2/16/18,7239.47
2/20/18,7234.31
2/21/18,7218.23
2/22/18,7210.09
2/23/18,7337.39
2/26/18,7421.46
2/27/18,7330.35
2/28/18,7273.01
3/1/18,7180.56
3/2/18,7257.87
3/5/18,7330.7
3/6/18,7372.01
3/7/18,7396.65
3/8/18,7427.95
3/9/18,7560.81
3/12/18,7588.32
3/13/18,7511.01
3/14/18,7496.81
3/15/18,7481.74
3/16/18,7481.99
3/19/18,7344.24
3/20/18,7364.3
3/21/18,7345.29
3/22/18,7166.68
3/23/18,6992.67
3/26/18,7220.54
3/27/18,7008.81
3/28/18,6949.23
3/29/18,7063.44
4/2/18,6870.12
4/3/18,6941.28
4/4/18,7042.11
4/5/18,7076.55
4/6/18,6915.11
4/9/18,6950.34
4/10/18,7094.3
4/11/18,7069.03
4/12/18,7140.25
4/13/18,7106.65
4/16/18,7156.28
4/17/18,7281.1
4/18/18,7295.24
4/19/18,7238.06
4/20/18,7146.13
4/23/18,7128.6
4/24/18,7007.35
4/25/18,7003.74
4/26/18,7118.68
4/27/18,7119.8
4/30/18,7066.27
5/1/18,7130.7
5/2/18,7100.9
5/3/18,7088.15
5/4/18,7209.62
5/7/18,7265.21
5/8/18,7266.9
5/9/18,7339.91
5/10/18,7404.97
5/11/18,7402.88
5/14/18,7411.32
5/15/18,7351.63
5/16/18,7398.3
5/17/18,7382.47
5/18/18,7354.34
5/21/18,7394.04
5/22/18,7378.46
5/23/18,7425.96
5/24/18,7424.43
5/25/18,7433.85
5/29/18,7396.59
5/30/18,7462.45
5/31/18,7442.12
6/1/18,7554.33
6/4/18,7606.46
6/5/18,7637.86
6/6/18,7689.24
6/7/18,7635.07
6/8/18,7645.51
6/11/18,7659.93
6/12/18,7703.79
6/13/18,7695.7
6/14/18,7761.04
6/15/18,7746.38
6/18/18,7747.03
6/19/18,7725.59
6/20/18,7781.51
6/21/18,7712.95
6/22/18,7692.82
6/25/18,7532.01
6/26/18,7561.63
6/27/18,7445.08
6/28/18,7503.68
6/29/18,7510.3
7/2/18,7567.69
7/3/18,7502.67
7/5/18,7586.43
7/6/18,7688.39
7/9/18,7756.2
7/10/18,7759.2
7/11/18,7716.61
7/12/18,7823.92
7/13/18,7825.98
7/16/18,7805.72
7/17/18,7855.12
7/18/18,7854.44
7/19/18,7825.3
7/20/18,7820.2
7/23/18,7841.87
7/24/18,7840.77
7/25/18,7932.24
7/26/18,7852.18
7/27/18,7737.42
7/30/18,7630
7/31/18,7671.79
8/1/18,7707.29
8/2/18,7802.69
8/3/18,7812.01
8/6/18,7859.68
8/7/18,7883.66
8/8/18,7888.33
8/9/18,7891.78
8/10/18,7839.11
8/13/18,7819.71
8/14/18,7870.89
8/15/18,7774.12
8/16/18,7806.52
8/17/18,7816.33
8/20/18,7821.01
8/21/18,7859.17
8/22/18,7889.1
8/23/18,7878.46
8/24/18,7945.98
8/27/18,8017.9
8/28/18,8030.04
8/29/18,8109.69
8/30/18,8088.36
8/31/18,8109.54
9/4/18,8091.25
9/5/18,7995.17
9/6/18,7922.73
9/7/18,7902.54
9/10/18,7924.16
9/11/18,7972.47
9/12/18,7954.23
9/13/18,8013.71
9/14/18,8010.04
9/17/18,7895.79
9/18/18,7956.11
9/19/18,7950.04
9/20/18,8028.23
9/21/18,7986.96
9/24/18,7993.25
9/25/18,8007.47
9/26/18,7990.37
9/27/18,8041.97
9/28/18,8046.35
10/1/18,8037.3
10/2/18,7999.55
10/3/18,8025.09
10/4/18,7879.51
10/5/18,7788.45
10/8/18,7735.95
10/9/18,7738.02
10/10/18,7422.05
10/11/18,7329.06
10/12/18,7496.89
10/15/18,7430.74
10/16/18,7645.49
10/17/18,7642.7
10/18/18,7485.14
10/19/18,7449.03
10/22/18,7468.63
10/23/18,7437.54
10/24/18,7108.4
10/25/18,7318.34
10/26/18,7167.21
10/29/18,7050.29
10/30/18,7161.65
10/31/18,7305.9
11/1/18,7434.06
11/2/18,7356.99
11/5/18,7328.85
11/6/18,7375.96
11/7/18,7570.75
11/8/18,7530.88
11/9/18,7406.9
11/12/18,7200.87
11/13/18,7200.87
11/14/18,7136.39
11/15/18,7259.03
11/16/18,7247.87
11/19/18,7028.48
11/20/18,6908.82
11/21/18,6972.25
11/23/18,6938.98
11/26/18,7081.85
11/27/18,7082.7
11/28/18,7291.59
11/29/18,7273.08
11/30/18,7330.54
12/3/18,7441.51
12/4/18,7158.43
12/6/18,7188.26
12/7/18,6969.25
12/10/18,7020.52
12/11/18,7031.83
12/12/18,7098.31
12/13/18,7070.33
12/14/18,6910.66
12/17/18,6753.73
12/18/18,6783.91
12/19/18,6636.83
12/20/18,6528.41
12/21/18,6332.99
12/24/18,6192.92
12/26/18,6554.36
12/27/18,6579.49
12/28/18,6584.52
12/31/18,6635.28
1/2/19,6665.94
1/3/19,6463.5
1/4/19,6738.86
1/7/19,6823.47
1/8/19,6897
1/9/19,6957.08
1/10/19,6986.07
1/11/19,6971.48
1/14/19,6905.92
1/15/19,7023.83
1/16/19,7034.69
1/17/19,7084.46
1/18/19,7157.23
1/22/19,7020.36
1/23/19,7025.77
1/24/19,7073.46
1/25/19,7164.86
1/28/19,7085.69
1/29/19,7028.29
1/30/19,7183.08
1/31/19,7281.74
2/1/19,7263.87
2/4/19,7347.54
2/5/19,7402.08
2/6/19,7375.28
2/7/19,7288.35
2/8/19,7298.2
2/11/19,7307.91
2/12/19,7414.62
2/13/19,7420.38
2/14/19,7426.95
2/15/19,7472.41
2/19/19,7486.77
2/20/19,7489.07
2/21/19,7459.71
2/22/19,7527.55
2/25/19,7554.46
2/26/19,7549.3
2/27/19,7554.51
2/28/19,7532.53
3/1/19,7595.35
3/4/19,7577.57
3/5/19,7576.36
3/6/19,7505.92
3/7/19,7421.46
3/8/19,7408.141
3/11/19,7558.063
3/12/19,7591.031
3/13/19,7643.406
3/14/19,7630.91
3/15/19,7688.527
3/18/19,7714.477
3/19/19,7723.945
3/20/19,7728.969
3/21/19,7838.961
3/22/19,7642.668
3/25/19,7637.543
3/26/19,7691.523
3/27/19,7643.379
3/28/19,7669.164
3/29/19,7729.32
4/1/19,7828.91
4/2/19,7848.688
4/3/19,7895.551
4/4/19,7891.785
4/5/19,7938.691
4/8/19,7953.883
4/9/19,7909.277
4/10/19,7964.242
4/11/19,7947.359
4/12/19,7984.164
4/15/19,7976.012
4/16/19,8000.227
4/17/19,7996.078
4/18/19,7998.063
4/19/19,7998.063
4/22/19,8015.266
4/23/19,8120.82
4/24/19,8102.016
4/25/19,8118.684
4/26/19,8146.398
4/29/19,8161.852
4/30/19,8095.387
5/1/19,8049.641
5/2/19,8036.773
5/3/19,8163.996
5/6/19,8123.289
5/7/19,7963.758
5/8/19,7943.32
5/9/19,7910.586
5/10/19,7916.941
5/13/19,7647.023
5/14/19,7734.492
5/15/19,7822.148
5/16/19,7898.047
5/17/19,7816.285
5/20/19,7702.375
5/21/19,7785.723
5/22/19,7750.844
5/23/19,7628.285
5/24/19,7637.008
5/28/19,7607.352
5/29/19,7547.309
5/30/19,7567.715
5/31/19,7453.148
6/3/19,7333.02
6/4/19,7527.117
6/5/19,7575.477
6/6/19,7615.555
6/7/19,7742.102
6/10/19,7823.168
6/11/19,7822.566
6/12/19,7792.719
6/13/19,7837.129
6/14/19,7796.66
6/17/19,7845.023
6/18/19,7953.883
6/19/19,7987.324
6/20/19,8051.34
6/21/19,8031.707
6/24/19,8005.695
6/25/19,7884.715
6/26/19,7909.973
6/27/19,7967.758
6/28/19,8006.242
7/1/19,8091.164
7/2/19,8109.094
7/3/19,8170.23
7/5/19,8161.789
7/8/19,8098.383
7/9/19,8141.727
7/10/19,8202.531
7/11/19,8196.043
7/12/19,8244.145
7/15/19,8258.184
7/16/19,8222.797
7/17/19,8185.207
7/18/19,8207.242
7/19/19,8146.488
7/22/19,8204.137
7/23/19,8251.402
7/24/19,8321.5
7/25/19,8238.539
7/26/19,8330.211
7/29/19,8293.328
7/30/19,8273.613
7/31/19,8175.418
8/1/19,8111.121
8/2/19,8004.074
8/5/19,7726.039
8/6/19,7833.266
8/7/19,7862.824
8/8/19,8039.156
8/9/19,7959.141
8/12/19,7863.41
8/13/19,8016.359
8/14/19,7773.938
8/15/19,7766.617
8/16/19,7895.992
8/19/19,8002.813
8/20/19,7948.559
8/21/19,8020.207
8/22/19,7991.387
8/23/19,7751.766
8/26/19,7853.734
8/27/19,7826.945
8/28/19,7856.883
8/29/19,7973.395
8/30/19,7962.883
9/3/19,7874.16
9/4/19,7976.879
9/5/19,8116.828
9/6/19,8103.074
9/9/19,8087.438
9/10/19,8084.156
9/11/19,8169.68
9/12/19,8194.469
9/13/19,8176.715
9/16/19,8153.543
9/17/19,8186.016
9/18/19,8177.391
9/19/19,8182.879
9/20/19,8117.676
9/23/19,8112.461
9/24/19,7993.625
9/25/19,8077.383
9/26/19,8030.66
9/27/19,7939.625
9/30/19,7999.34
10/1/19,7908.684
10/2/19,7785.246
10/3/19,7872.266
10/4/19,7982.473
10/7/19,7956.293
10/8/19,7823.777
10/9/19,7903.742
10/10/19,7950.781
10/11/19,8057.039
10/14/19,8048.648
10/15/19,8148.707
10/16/19,8124.184
10/17/19,8156.852
10/18/19,8089.543
10/21/19,8162.988
10/22/19,8104.297
10/23/19,8119.793
10/24/19,8185.797
10/25/19,8243.117
10/28/19,8325.984
10/29/19,8276.852
10/30/19,8303.977
10/31/19,8292.359
11/1/19,8386.398
11/4/19,8433.199
11/5/19,8434.68
11/6/19,8410.629
11/7/19,8434.516
11/8/19,8475.313
11/11/19,8464.277
11/12/19,8486.09
11/13/19,8482.102
11/14/19,8479.016
11/15/19,8540.828
11/18/19,8549.938
11/19/19,8570.656
11/20/19,8526.73
11/21/19,8506.211
11/22/19,8519.887
11/25/19,8632.488
11/26/19,8647.934
11/27/19,8705.176
11/29/19,8665.473
12/2/19,8567.988
12/3/19,8520.645
12/4/19,8566.672
12/5/19,8570.703
12/6/19,8656.527
12/9/19,8621.828
12/10/19,8616.184
12/11/19,8654.051
12/12/19,8717.316
12/13/19,8734.879
12/16/19,8814.227
12/17/19,8823.355
12/18/19,8827.734
12/19/19,8887.219
12/20/19,8924.957
12/23/19,8945.648
12/24/19,8952.883
12/26/19,9022.391
12/27/19,9006.617
12/30/19,8945.992
12/31/19,8972.605
1/2/20,9092.188
1/3/20,9020.77
1/6/20,9071.465
1/7/20,9068.582
1/8/20,9129.242
1/9/20,9203.426
1/10/20,9178.859
1/13/20,9273.9316
